['UV', 83, 'CV', 105, 'addr2line', 'pwd', 'V0', 'V3', 0.13979976118306237, 1.3047614097595215]
['CV', 235, 'UV', 47, 'ginstall', 'sdiff', 'V0', 'V1', 0.06160071942446044, 0.0710458755493164]
['CV', 202, 'UV', 80, 'chown', 'objcopy', 'V0', 'V0', 0.12902307035032756, 1.6571447849273682]
['CV', 38, 'BV', 35, 'split', 'libvlccore.so', 'V2', 'V2', 0.1591540671659366, 3.5540578365325928]
['CV', 50, 'UV', 12, 'cksum', 'c++filt', 'V2', 'V2', 0.1502373128879153, 0.8818619251251221]
['BV', 27, 'CV', 114, 'libSDL2-2.0.so', 'expr', 'V1', 'V3', 0.18865464029558798, 3.6862499713897705]
['BV', 28, 'CV', 344, 'openssl', 'tac', 'V1', 'V1', 0.09993644392820356, 6.764209508895874]
['CV', 82, 'BV', 72, 'sort', 'perl', 'V2', 'V1', 0.08290972266906893, 2.727019786834717]
['UV', 87, 'CV', 31, 'objdump', 'sha1sum', 'V0', 'V2', 0.13473073627315268, 1.3923697471618652]
['CV', 28, 'UV', 45, 'chown', 'cmp', 'V2', 'V1', 0.05151175811870101, 0.045340538024902344]
['CV', 167, 'UV', 6, 'uniq', 'sdiff', 'V3', 'V2', 0.04986876640419946, 0.0472407341003418]
['BV', 81, 'CV', 176, 'dot', 'unlink', 'V1', 'V0', 0.11324041811846686, 0.009044647216796875]
['BV', 40, 'CV', 328, 'lua', 'uname', 'V2', 'V1', 0.14074512123004146, 0.3078742027282715]
['CV', 345, 'UV', 29, 'rmdir', 'objcopy', 'V1', 'V3', 0.14501071319253134, 1.1190669536590576]
['CV', 266, 'UV', 78, 'mkdir', 'c++filt', 'V1', 'V0', 0.14355689525244908, 0.8465576171875]
['BV', 70, 'CV', 194, 'ssh', 'tee', 'V0', 'V0', 0.11823258072347653, 3.311457872390747]
['CV', 175, 'BV', 42, 'stat', 'libvlc.so', 'V0', 'V1', 0.17636837532580363, 0.25298404693603516]
['CV', 84, 'BV', 83, 'rmdir', 'git', 'V2', 'V2', 0.09345978277978906, 6.5583882331848145]
['UV', 36, 'CV', 68, 'objdump', 'cat', 'V3', 'V2', 0.13171318851378455, 1.8933045864105225]
['CV', 70, 'UV', 31, 'vdir', 'gprof', 'V2', 'V3', 0.11763337468982626, 1.3191566467285156]
['UV', 1, 'CV', 339, 'xargs', 'rm', 'V2', 'V1', 0.0687651331719128, 0.05815482139587402]
['BV', 36, 'CV', 74, 'libvlc.so', 'pathchk', 'V2', 'V2', 0.19436402238950012, 0.3282938003540039]
['CV', 120, 'UV', 15, 'sync', 'ld', 'V3', 'V2', 0.13362934128094395, 1.6308507919311523]
['CV', 327, 'UV', 28, 'link', 'strings', 'V1', 'V3', 0.15434681543468154, 0.8757405281066895]
['BV', 27, 'CV', 79, 'libSDL2-2.0.so', 'fold', 'V1', 'V2', 0.19434452990980022, 3.617546558380127]
['BV', 78, 'CV', 270, 'make', 'users', 'V2', 'V1', 0.14045399270368875, 0.19703340530395508]
['UV', 44, 'CV', 132, 'diff3', 'cp', 'V1', 'V3', 0.08745496233213235, 0.10505843162536621]
['UV', 57, 'CV', 150, 'strings', 'mv', 'V1', 'V3', 0.1041586593896533, 1.2935843467712402]
['BV', 12, 'CV', 326, 'sort', 'env', 'V2', 'V1', 0.13805399898115134, 0.0479278564453125]
['CV', 237, 'BV', 78, 'mv', 'make', 'V0', 'V2', 0.09564164648910412, 0.28407883644104004]
['UV', 15, 'CV', 141, 'ld', 'false', 'V2', 'V3', 0.1352160890029953, 1.5537827014923096]
['BV', 62, 'UV', 38, 'diff', 'xargs', 'V0', 'V3', 0.0537676609105181, 0.10372495651245117]
['UV', 0, 'BV', 27, 'locate', 'libSDL2-2.0.so', 'V2', 'V1', 0.17903328386686457, 4.305550575256348]
['CV', 305, 'UV', 4, 'true', 'cmp', 'V1', 'V2', 0.11834862385321099, 0.02143573760986328]
['CV', 337, 'UV', 19, 'comm', 'elfedit', 'V1', 'V2', 0.07180385288966729, 0.022870302200317383]
['BV', 51, 'CV', 250, 'cp', 'comm', 'V0', 'V0', 0.10300703774792064, 0.03515982627868652]
['UV', 25, 'CV', 53, 'as', 'tty', 'V3', 'V2', 0.13392960854919267, 1.6433141231536865]
['UV', 58, 'CV', 319, 'objcopy', 'readlink', 'V1', 'V1', 0.13753863444787862, 1.1878912448883057]
['BV', 47, 'CV', 284, 'dot', 'wc', 'V3', 'V1', 0.16960651289009498, 0.013836860656738281]
['BV', 22, 'CV', 155, 'cmp', 'cat', 'V3', 'V3', 0.046527777777777724, 0.032778024673461914]
['CV', 106, 'UV', 27, 'pr', 'c++filt', 'V3', 'V3', 0.13315858453473128, 1.0105462074279785]
['CV', 11, 'UV', 71, 'printenv', 'xargs', 'V2', 'V0', 0.06967984934086635, 0.02045297622680664]
['CV', 22, 'BV', 63, 'kill', 'ruby', 'V2', 'V0', 0.11647414466176853, 9.569730997085571]
['CV', 156, 'BV', 18, 'csplit', 'sort', 'V3', 'V3', 0.08203497615262323, 0.10622143745422363]
['UV', 8, 'CV', 334, 'strip', 'shred', 'V2', 'V1', 0.1306122448979592, 1.2478713989257812]
['CV', 262, 'UV', 55, 'stat', 'ranlib', 'V1', 'V1', 0.14490432436988954, 1.0077557563781738]
['UV', 30, 'CV', 84, 'ld', 'rmdir', 'V3', 'V2', 0.14304540553492273, 1.7870979309082031]
['CV', 188, 'BV', 36, 'dirname', 'libvlc.so', 'V0', 'V2', 0.20270270270270274, 0.3071601390838623]
['UV', 79, 'CV', 287, 'strings', 'date', 'V0', 'V1', 0.14127912373526408, 0.8513736724853516]
['BV', 11, 'CV', 64, 'bash', 'md5sum', 'V1', 'V2', 0.12863827795975669, 2.2297885417938232]
['CV', 46, 'UV', 54, 'cut', 'as', 'V2', 'V1', 0.12737752161383287, 1.6656115055084229]
['CV', 224, 'UV', 7, 'cksum', 'nm', 'V0', 'V2', 0.1532611613134115, 1.2512145042419434]
['CV', 90, 'UV', 35, 'test', 'size', 'V3', 'V3', 0.14355773517610348, 0.9532244205474854]
['BV', 81, 'CV', 111, 'dot', 'factor', 'V1', 'V3', 0.15607401448109415, 0.022523880004882812]
['UV', 80, 'CV', 292, 'objcopy', 'sha1sum', 'V0', 'V1', 0.1356893542757417, 1.1229610443115234]
['BV', 4, 'CV', 187, 'geany', 'join', 'V3', 'V0', 0.18161902774880034, 24.74513006210327]
['UV', 50, 'CV', 75, 'find', 'tr', 'V1', 'V2', 0.13694344163658245, 0.1657092571258545]
['CV', 85, 'BV', 18, 'mknod', 'sort', 'V2', 'V3', 0.13363363363363367, 0.07839775085449219]
['UV', 82, 'CV', 276, 'gprof', 'uptime', 'V0', 'V1', 0.14265927977839332, 0.9123618602752686]
['CV', 221, 'UV', 7, 'od', 'nm', 'V0', 'V2', 0.14564380685794265, 0.9914605617523193]
['BV', 55, 'CV', 341, 'codeblocks', 'uniq', 'V3', 'V1', 0.18860152257795393, 10.775103092193604]
['UV', 56, 'CV', 236, 'c++filt', 'unexpand', 'V1', 'V0', 0.14894779994534024, 0.8539547920227051]
['BV', 55, 'CV', 194, 'codeblocks', 'tee', 'V3', 'V0', 0.1897399675613457, 10.7960045337677]
['CV', 51, 'UV', 57, 'printf', 'strings', 'V2', 'V1', 0.13974066935342555, 0.9611923694610596]
['UV', 2, 'CV', 340, 'find', 'fold', 'V2', 'V1', 0.1563711553372964, 0.14984703063964844]
['UV', 52, 'CV', 90, 'strip', 'test', 'V1', 'V3', 0.13139990378668132, 1.258664846420288]
['UV', 41, 'CV', 283, 'cmp', 'kill', 'V3', 'V1', 0.08953974895397487, 0.02637624740600586]
['CV', 145, 'UV', 36, 'readlink', 'objdump', 'V3', 'V3', 0.13284621138024277, 1.863494634628296]
['BV', 65, 'CV', 216, 'ssh', 'dircolors', 'V1', 'V0', 0.11872314715359833, 3.608234167098999]
['UV', 53, 'BV', 42, 'readelf', 'libvlc.so', 'V1', 'V1', 0.07427280429257266, 0.4591202735900879]
['CV', 271, 'BV', 45, 'ptx', 'svn', 'V1', 'V3', 0.1902090770015299, 0.7063431739807129]
['CV', 111, 'BV', 0, 'factor', 'bash', 'V3', 'V2', 0.12182541417143855, 2.59193754196167]
['BV', 53, 'CV', 6, 'ssh', 'fmt', 'V2', 'V2', 0.1195521791283487, 3.7152020931243896]
['UV', 35, 'CV', 92, 'size', 'mkdir', 'V3', 'V3', 0.13868356212601196, 0.9855160713195801]
['CV', 25, 'BV', 37, 'expand', 'geany', 'V2', 'V1', 0.18507924690946842, 20.055692195892334]
['BV', 10, 'CV', 249, 'gvmap', 'tr', 'V2', 'V0', 0.13433266070913807, 0.11639785766601562]
['BV', 79, 'CV', 11, 'bash', 'printenv', 'V3', 'V2', 0.12864967438650965, 2.614086389541626]
['BV', 75, 'CV', 123, 'cmp', 'chroot', 'V2', 'V3', 0.04039087947882736, 0.036840200424194336]
['CV', 220, 'BV', 48, 'cut', 'gvmap', 'V0', 'V3', 0.13841642228739004, 0.11748123168945312]
['CV', 193, 'BV', 35, 'pr', 'libvlccore.so', 'V0', 'V2', 0.16157101421710807, 3.572690486907959]
['CV', 75, 'BV', 83, 'tr', 'git', 'V2', 'V2', 0.09322383543881019, 6.7468485832214355]
['BV', 53, 'CV', 191, 'ssh', 'mkfifo', 'V2', 'V0', 0.12121212121212122, 3.652890682220459]
['CV', 126, 'BV', 13, 'whoami', 'cp', 'V3', 'V2', 0.11391304347826092, 0.07277488708496094]
['BV', 75, 'CV', 104, 'cmp', 'mkfifo', 'V2', 'V3', 0.061683599419448454, 0.03008556365966797]
['UV', 64, 'BV', 51, 'size', 'cp', 'V1', 'V0', 0.12944355315376166, 1.0207903385162354]
['BV', 70, 'CV', 67, 'ssh', 'uname', 'V0', 'V2', 0.11821108380352385, 3.2805159091949463]
['CV', 240, 'BV', 34, 'link', 'svn', 'V0', 'V0', 0.22746607251367224, 0.30495548248291016]
['CV', 158, 'UV', 54, '[', 'as', 'V3', 'V1', 0.12633931129318743, 1.6770925521850586]
['CV', 156, 'BV', 8, 'csplit', 'cluster', 'V3', 'V2', 0.1057256990679094, 0.15616440773010254]
['CV', 119, 'BV', 48, 'paste', 'gvmap', 'V3', 'V3', 0.12831241283124128, 0.12311077117919922]
['UV', 59, 'CV', 303, 'ld', 'dircolors', 'V1', 'V1', 0.13484596937834348, 1.5464625358581543]
['BV', 12, 'CV', 298, 'sort', 'seq', 'V2', 'V1', 0.12912764908822083, 0.05186653137207031]
['CV', 125, 'BV', 25, 'split', 'git', 'V3', 'V3', 0.08515616581746532, 9.701565980911255]
['CV', 118, 'UV', 16, 'sha1sum', 'gprof', 'V3', 'V2', 0.1384338138925295, 1.0595331192016602]
['BV', 65, 'CV', 115, 'ssh', 'chown', 'V1', 'V3', 0.11181303394324249, 3.889040231704712]
['CV', 110, 'UV', 57, 'wc', 'strings', 'V3', 'V1', 0.13467867659795596, 0.9912159442901611]
['BV', 58, 'CV', 339, 'ruby', 'rm', 'V3', 'V1', 0.24603174603174605, 0.01353311538696289]
['UV', 66, 'CV', 241, 'diff3', 'uname', 'V0', 'V0', 0.11463046757164408, 0.025815248489379883]
['CV', 226, 'BV', 4, 'logname', 'geany', 'V0', 'V3', 0.18323756963970728, 24.65457057952881]
['UV', 65, 'CV', 87, 'objdump', 'touch', 'V1', 'V3', 0.12546989585259138, 1.624000072479248]
['CV', 296, 'UV', 53, 'sum', 'readelf', 'V1', 'V1', 0.09948542024013718, 0.09044909477233887]
['UV', 50, 'BV', 6, 'find', 'libvlc.so', 'V1', 'V0', 0.055758426966292185, 0.5838868618011475]
['BV', 25, 'CV', 301, 'git', 'ls', 'V3', 'V1', 0.0837230698458944, 10.09194827079773]
['CV', 233, 'UV', 2, 'head', 'find', 'V0', 'V2', 0.14838061762490584, 0.15844345092773438]
['UV', 53, 'CV', 92, 'readelf', 'mkdir', 'V1', 'V3', 0.07785200411099691, 0.1129000186920166]
['BV', 64, 'CV', 130, 'openssl', 'chmod', 'V2', 'V3', 0.27379572918390993, 4.8930628299713135]
['UV', 47, 'CV', 285, 'sdiff', 'factor', 'V1', 'V1', 0.10793871866295268, 0.03161048889160156]
['CV', 108, 'UV', 5, 'chgrp', 'diff', 'V3', 'V2', 0.07692307692307687, 0.12320446968078613]
['CV', 170, 'BV', 63, 'tac', 'ruby', 'V3', 'V0', 0.11481319206564167, 9.86166763305664]
['UV', 43, 'CV', 282, 'sdiff', 'chgrp', 'V3', 'V1', 0.05934553521907926, 0.048195838928222656]
['BV', 27, 'CV', 221, 'libSDL2-2.0.so', 'od', 'V1', 'V0', 0.19281819683868484, 3.7195181846618652]
['CV', 340, 'UV', 1, 'fold', 'xargs', 'V1', 'V2', 0.11903358868591629, 0.04049825668334961]
['BV', 37, 'CV', 337, 'geany', 'comm', 'V1', 'V1', 0.18517719508129205, 19.658918142318726]
['UV', 27, 'CV', 309, 'c++filt', 'df', 'V3', 'V1', 0.14200163324562198, 0.9840133190155029]
['UV', 53, 'CV', 198, 'readelf', 'factor', 'V1', 'V0', 0.10860655737704916, 0.08550786972045898]
['CV', 242, 'UV', 72, 'cat', 'find', 'V0', 'V0', 0.16252452583387833, 0.11777877807617188]
['BV', 32, 'CV', 88, 'perl', 'stat', 'V0', 'V3', 0.10078970935439224, 2.370321273803711]
['UV', 57, 'CV', 123, 'strings', 'chroot', 'V1', 'V3', 0.13883792048929666, 1.0108721256256104]
['UV', 85, 'CV', 164, 'elfedit', 'nl', 'V0', 'V3', 0.03769559032716929, 0.03094029426574707]
['CV', 263, 'BV', 10, 'unlink', 'gvmap', 'V1', 'V2', 0.15236641221374048, 0.10425448417663574]
['UV', 65, 'CV', 182, 'objdump', 'du', 'V1', 'V0', 0.12425705794947994, 1.6279094219207764]
['UV', 69, 'CV', 133, 'sdiff', 'cut', 'V0', 'V3', 0.05680539932508433, 0.04434704780578613]
['CV', 230, 'UV', 28, 'yes', 'strings', 'V0', 'V3', 0.15517883755588668, 0.8631248474121094]
['CV', 247, 'BV', 59, 'shred', 'make', 'V0', 'V1', 0.11779644461808947, 0.22356843948364258]
['BV', 73, 'CV', 256, 'geany', 'sort', 'V0', 'V0', 0.18247898503868543, 15.47138786315918]
['CV', 252, 'UV', 65, 'rm', 'objdump', 'V0', 'V1', 0.13169347209082305, 1.584144115447998]
['BV', 0, 'UV', 87, 'bash', 'objdump', 'V2', 'V0', 0.02441767949737994, 7.698789834976196]
['CV', 113, 'UV', 1, 'date', 'xargs', 'V3', 'V2', 0.04177005789909016, 0.06926155090332031]
['CV', 241, 'BV', 73, 'uname', 'geany', 'V0', 'V0', 0.1869876470721077, 15.06023359298706]
['BV', 41, 'CV', 0, 'libvlccore.so', 'touch', 'V1', 'V2', 0.16024924109282634, 2.7511680126190186]
['CV', 300, 'BV', 10, 'whoami', 'gvmap', 'V1', 'V2', 0.15059324612108305, 0.10732603073120117]
['CV', 26, 'BV', 56, 'date', 'ssh', 'V2', 'V3', 0.1416450777202073, 1.4245734214782715]
['CV', 277, 'BV', 0, 'dd', 'bash', 'V1', 'V2', 0.12348839262070788, 2.5491514205932617]
['CV', 168, 'BV', 10, 'sleep', 'gvmap', 'V3', 'V2', 0.1312730365749929, 0.12341475486755371]
['BV', 41, 'UV', 82, 'libvlccore.so', 'gprof', 'V1', 'V0', 0.05165189916889901, 6.698773622512817]
['CV', 82, 'UV', 12, 'sort', 'c++filt', 'V2', 'V2', 0.12089094973917369, 1.1895411014556885]
['UV', 4, 'CV', 337, 'cmp', 'comm', 'V2', 'V1', 0.08482871125611746, 0.026773452758789062]
['BV', 50, 'UV', 35, 'sort', 'size', 'V0', 'V3', 0.1374528219081892, 1.004889726638794]
['BV', 44, 'CV', 337, 'make', 'comm', 'V0', 'V1', 0.1326688815060908, 0.15770387649536133]
['BV', 81, 'CV', 24, 'dot', 'factor', 'V1', 'V2', 0.13151041666666663, 0.012343883514404297]
['BV', 59, 'CV', 45, 'make', 'cp', 'V1', 'V2', 0.07757635146170183, 0.31386828422546387]
['BV', 11, 'CV', 223, 'bash', 'tsort', 'V1', 'V0', 0.1312650289971239, 2.185119867324829]
['CV', 84, 'UV', 77, 'rmdir', 'ranlib', 'V2', 'V0', 0.1435444366689993, 0.9305074214935303]
['CV', 287, 'UV', 67, 'date', 'cmp', 'V1', 'V0', 0.045226130653266305, 0.03365612030029297]
['BV', 18, 'CV', 146, 'sort', 'head', 'V3', 'V3', 0.10343654304185101, 0.09111166000366211]
['CV', 85, 'BV', 68, 'mknod', 'dot', 'V2', 'V0', 0.1373844121532365, 0.01234889030456543]
['UV', 77, 'CV', 206, 'ranlib', 'paste', 'V0', 'V0', 0.14945192050619371, 0.8647251129150391]
['UV', 80, 'CV', 70, 'objcopy', 'vdir', 'V0', 'V2', 0.1125075609920021, 1.477440357208252]
['CV', 163, 'UV', 33, 'comm', 'ar', 'V3', 'V3', 0.14232715008431707, 1.0231208801269531]
['BV', 12, 'CV', 271, 'sort', 'ptx', 'V2', 'V1', 0.05110497237569056, 0.08404302597045898]
['UV', 28, 'CV', 205, 'strings', 'sha1sum', 'V3', 'V0', 0.1492057662289964, 0.8991680145263672]
['CV', 24, 'UV', 39, 'factor', 'find', 'V2', 'V3', 0.1600804976216612, 0.28788280487060547]
['CV', 287, 'UV', 27, 'date', 'c++filt', 'V1', 'V3', 0.1447897623400366, 0.9292902946472168]
['BV', 38, 'CV', 6, 'ruby', 'fmt', 'V2', 'V2', 0.21712538226299694, 0.008065223693847656]
['UV', 0, 'BV', 65, 'locate', 'ssh', 'V2', 'V1', 0.10962837286697769, 4.2724997997283936]
['UV', 55, 'BV', 4, 'ranlib', 'geany', 'V1', 'V3', 0.12937488096807748, 39.76171112060547]
['CV', 289, 'UV', 26, 'chown', 'ranlib', 'V1', 'V3', 0.13902398121750803, 1.08644437789917]
['CV', 209, 'BV', 74, 'sum', 'git', 'V0', 'V1', 0.094025511161133, 4.642739295959473]
['UV', 67, 'CV', 182, 'cmp', 'du', 'V0', 'V0', 0.0695748205411375, 0.0523531436920166]
['CV', 107, 'BV', 11, 'tee', 'bash', 'V3', 'V1', 0.12688092141928298, 2.326911687850952]
['CV', 222, 'UV', 10, 'df', 'as', 'V0', 'V2', 0.1280892448512586, 1.7572288513183594]
['UV', 13, 'CV', 73, 'strings', 'shred', 'V2', 'V2', 0.1346438201269896, 1.0182273387908936]
['BV', 67, 'CV', 260, 'cluster', 'ln', 'V0', 'V0', 0.1337325349301397, 0.09943842887878418]
['CV', 123, 'UV', 14, 'chroot', 'objcopy', 'V3', 'V2', 0.13510350376709823, 1.2338552474975586]
['UV', 67, 'BV', 48, 'cmp', 'gvmap', 'V0', 'V3', 0.11913849509269359, 0.132857084274292]
['CV', 175, 'UV', 2, 'stat', 'find', 'V0', 'V2', 0.14562862181909797, 0.15997529029846191]
['UV', 56, 'CV', 289, 'c++filt', 'chown', 'V1', 'V1', 0.13604845080312478, 0.9375429153442383]
['CV', 192, 'BV', 83, 'pwd', 'git', 'V0', 'V2', 0.09419589114088922, 6.555836200714111]
['CV', 175, 'BV', 14, 'stat', 'openssl', 'V0', 'V3', 0.28945857045893586, 5.744436502456665]
['UV', 66, 'BV', 38, 'diff3', 'ruby', 'V0', 'V2', 0.22816901408450707, 0.015888214111328125]
['UV', 85, 'BV', 72, 'elfedit', 'perl', 'V0', 'V1', 0.09061671087533152, 2.298825979232788]
['CV', 121, 'BV', 5, 'echo', 'libvlccore.so', 'V3', 'V0', 0.16984952120383034, 2.7944929599761963]
['UV', 54, 'CV', 145, 'as', 'readlink', 'V1', 'V3', 0.1257087222954012, 1.6784403324127197]
['CV', 181, 'UV', 7, 'dir', 'nm', 'V0', 'V2', 0.12590759075907587, 1.2144320011138916]
['BV', 59, 'UV', 61, 'make', 'addr2line', 'V1', 'V1', 0.07033679613577715, 1.7261431217193604]
['CV', 228, 'UV', 27, 'false', 'c++filt', 'V0', 'V3', 0.15575854600244843, 0.8531057834625244]
['CV', 39, 'UV', 68, 'whoami', 'diff', 'V2', 'V0', 0.12891113892365458, 0.06332039833068848]
['CV', 121, 'UV', 35, 'echo', 'size', 'V3', 'V3', 0.14808441264378225, 0.9258310794830322]
['CV', 199, 'UV', 40, 'expand', 'diff3', 'V0', 'V3', 0.10711817553559089, 0.030112266540527344]
['BV', 12, 'CV', 143, 'sort', 'yes', 'V2', 'V3', 0.10923217550274222, 0.056195735931396484]
['CV', 11, 'BV', 39, 'printenv', 'svn', 'V2', 'V1', 0.2242503259452412, 0.35760998725891113]
['UV', 74, 'CV', 77, 'strip', 'nl', 'V0', 'V2', 0.12214525752691863, 1.2691974639892578]
['BV', 4, 'CV', 1, 'geany', 'stat', 'V3', 'V2', 0.18150363389783353, 24.489673376083374]
['BV', 37, 'CV', 281, 'geany', 'tee', 'V1', 'V1', 0.1852811304091846, 19.691957473754883]
['BV', 52, 'CV', 97, 'libSDL2-2.0.so', 'ptx', 'V2', 'V3', 0.18251333132105851, 4.312918186187744]
['UV', 51, 'CV', 212, 'nm', 'split', 'V1', 'V0', 0.14523621702164957, 0.9346327781677246]
['CV', 256, 'BV', 25, 'sort', 'git', 'V0', 'V3', 0.08584790628038708, 9.574779272079468]
['BV', 15, 'CV', 226, 'libvlccore.so', 'logname', 'V3', 'V0', 0.16840731070496084, 3.281251907348633]
['CV', 324, 'UV', 85, 'mv', 'elfedit', 'V1', 'V0', 0.10157440325038092, 0.0574488639831543]
['CV', 274, 'UV', 19, 'join', 'elfedit', 'V1', 'V2', 0.045489591364687776, 0.027509450912475586]
['BV', 83, 'CV', 263, 'git', 'unlink', 'V2', 'V1', 0.09471748843462102, 6.343450546264648]
['CV', 43, 'UV', 75, 'chmod', 'readelf', 'V2', 'V0', 0.07618794796920625, 0.1080482006072998]
['UV', 78, 'CV', 150, 'c++filt', 'mv', 'V0', 'V3', 0.10259310121980769, 1.205747127532959]
['CV', 332, 'UV', 80, '[', 'objcopy', 'V1', 'V0', 0.13610283971239745, 1.154989242553711]
['BV', 83, 'CV', 264, 'git', 'test', 'V2', 'V1', 0.09422348484848486, 6.406554698944092]
['CV', 191, 'UV', 85, 'mkfifo', 'elfedit', 'V0', 'V0', 0.09236569274269557, 0.021737337112426758]
['BV', 25, 'CV', 53, 'git', 'tty', 'V3', 'V2', 0.08780927514608972, 8.969123601913452]
['BV', 34, 'CV', 287, 'svn', 'date', 'V0', 'V1', 0.20574162679425834, 0.35407137870788574]
['BV', 43, 'CV', 339, 'lua', 'rm', 'V0', 'V1', 0.12695899952509104, 0.31572842597961426]
['CV', 181, 'BV', 76, 'dir', 'diff', 'V0', 'V2', 0.050000000000000044, 0.15400004386901855]
['UV', 47, 'BV', 81, 'sdiff', 'dot', 'V1', 'V1', 0.18557536466774716, 0.025495052337646484]
['CV', 248, 'BV', 23, 'pathchk', 'diff', 'V0', 'V3', 0.1517215285660234, 0.07586216926574707]
['CV', 82, 'BV', 80, 'sort', 'cluster', 'V2', 'V1', 0.07368178678332948, 0.21161198616027832]
['CV', 2, 'BV', 22, 'unlink', 'cmp', 'V2', 'V3', 0.09113100081366965, 0.02462148666381836]
['CV', 150, 'UV', 0, 'mv', 'locate', 'V3', 'V2', 0.06340136054421763, 0.15500712394714355]
['UV', 75, 'CV', 248, 'readelf', 'pathchk', 'V0', 'V0', 0.11383374689826309, 0.07461118698120117]
['CV', 64, 'UV', 16, 'md5sum', 'gprof', 'V2', 'V2', 0.14193227091633465, 1.0357277393341064]
['CV', 156, 'UV', 68, 'csplit', 'diff', 'V3', 'V0', 0.07115976736229901, 0.09340476989746094]
['CV', 328, 'UV', 19, 'uname', 'elfedit', 'V1', 'V2', 0.09537572254335258, 0.019842147827148438]
['CV', 124, 'UV', 87, 'seq', 'objdump', 'V3', 'V0', 0.1315566560239786, 1.437439203262329]
['UV', 44, 'CV', 202, 'diff3', 'chown', 'V1', 'V0', 0.04977375565610864, 0.04390978813171387]
['CV', 150, 'UV', 54, 'mv', 'as', 'V3', 'V1', 0.10382024836876447, 2.2108287811279297]
['BV', 48, 'CV', 213, 'gvmap', 'whoami', 'V3', 'V0', 0.15161683953630267, 0.10318446159362793]
['UV', 21, 'CV', 346, 'objdump', 'mknod', 'V2', 'V1', 0.1413724183877415, 1.38543701171875]
['UV', 7, 'CV', 185, 'nm', 'printenv', 'V2', 'V0', 0.15412218534134747, 0.9049174785614014]
['BV', 74, 'CV', 128, 'git', 'nice', 'V1', 'V3', 0.09357463524130194, 4.6063432693481445]
['UV', 35, 'CV', 155, 'size', 'cat', 'V3', 'V3', 0.1444703351855171, 0.9436361789703369]
['UV', 32, 'CV', 127, 'addr2line', 'ls', 'V3', 'V3', 0.10977646965237453, 1.2949633598327637]
['BV', 56, 'CV', 261, 'ssh', 'touch', 'V3', 'V1', 0.14378956987141833, 1.337670087814331]
['UV', 45, 'CV', 292, 'cmp', 'sha1sum', 'V1', 'V1', 0.07835218093699514, 0.028577327728271484]
['CV', 319, 'BV', 57, 'readlink', 'svn', 'V1', 'V2', 0.2250888016451673, 0.36078381538391113]
['UV', 14, 'CV', 141, 'objcopy', 'false', 'V2', 'V3', 0.14000892724296976, 1.1452300548553467]
['BV', 78, 'CV', 147, 'make', 'hostid', 'V2', 'V3', 0.1340185807471832, 0.19842839241027832]
['CV', 67, 'BV', 0, 'uname', 'bash', 'V2', 'V2', 0.12933118452860592, 2.3602819442749023]
['BV', 77, 'CV', 339, 'perl', 'rm', 'V2', 'V1', 0.089208540282526, 2.375911235809326]
['UV', 49, 'CV', 184, 'xargs', 'ptx', 'V1', 'V0', 0.045761078998073246, 0.0471806526184082]
['UV', 61, 'BV', 11, 'addr2line', 'bash', 'V1', 'V1', 0.03804623983739841, 6.192309141159058]
['UV', 59, 'CV', 114, 'ld', 'expr', 'V1', 'V3', 0.12902644230769234, 1.5938246250152588]
['BV', 11, 'CV', 177, 'bash', 'test', 'V1', 'V0', 0.13069894498869628, 2.1679627895355225]
['CV', 239, 'BV', 20, 'env', 'sort', 'V0', 'V1', 0.12799452429842573, 0.03265118598937988]
['BV', 30, 'CV', 15, 'bash', 'uptime', 'V0', 'V2', 0.12801658194739174, 2.071441650390625]
['UV', 38, 'CV', 330, 'xargs', 'csplit', 'V3', 'V1', 0.05043859649122806, 0.09934663772583008]
['UV', 80, 'CV', 341, 'objcopy', 'uniq', 'V0', 'V1', 0.13474202185396922, 1.1613471508026123]
['BV', 23, 'CV', 343, 'diff', 'sort', 'V3', 'V1', 0.07509646779459778, 0.12407445907592773]
['UV', 34, 'CV', 141, 'elfedit', 'false', 'V3', 'V3', 0.0727554179566563, 0.027224302291870117]
['CV', 114, 'UV', 4, 'expr', 'cmp', 'V3', 'V2', 0.030098280098280084, 0.03715872764587402]
['UV', 5, 'CV', 314, 'diff', 'tty', 'V2', 'V1', 0.1532818532818533, 0.07406902313232422]
['UV', 83, 'CV', 42, 'addr2line', 'dircolors', 'V0', 'V2', 0.1461208504289444, 0.7967226505279541]
['CV', 318, 'UV', 50, 'who', 'find', 'V1', 'V1', 0.1409528511478647, 0.17681241035461426]
['BV', 79, 'CV', 182, 'bash', 'du', 'V3', 'V0', 0.11892255326301637, 2.768160104751587]
['UV', 33, 'CV', 153, 'ar', 'link', 'V3', 'V3', 0.14708397468787415, 0.9748876094818115]
['BV', 72, 'CV', 304, 'perl', 'chmod', 'V1', 'V1', 0.0893263428627955, 2.306697130203247]
['UV', 25, 'CV', 248, 'as', 'pathchk', 'V3', 'V0', 0.13529136984701617, 1.5971009731292725]
['CV', 193, 'BV', 77, 'pr', 'perl', 'V0', 'V2', 0.08933410762679062, 2.423194408416748]
['CV', 124, 'BV', 40, 'seq', 'lua', 'V3', 'V2', 0.12491267290764285, 0.3777155876159668]
