['UV', 83, 'CV', 105, 'addr2line', 'pwd', 'V0', 'V3', 0.9964996718442354, 1.6623060703277588]
['CV', 202, 'UV', 80, 'chown', 'objcopy', 'V0', 'V0', 0.978293538153281, 1.5510931015014648]
['CV', 38, 'BV', 35, 'split', 'libvlccore.so', 'V2', 'V2', 0.9902835837758446, 3.468961477279663]
['CV', 50, 'UV', 12, 'cksum', 'c++filt', 'V2', 'V2', 0.9760400784142889, 0.7739715576171875]
['BV', 27, 'CV', 114, 'libSDL2-2.0.so', 'expr', 'V1', 'V3', 0.9937652480346978, 1.9497075080871582]
['BV', 28, 'CV', 344, 'openssl', 'tac', 'V1', 'V1', 0.9988222015016931, 6.765426874160767]
['CV', 82, 'BV', 72, 'sort', 'perl', 'V2', 'V1', 0.9779343725532066, 5.838683605194092]
['UV', 87, 'CV', 31, 'objdump', 'sha1sum', 'V0', 'V2', 0.9972200772200772, 1.1391308307647705]
['CV', 28, 'UV', 45, 'chown', 'cmp', 'V2', 'V1', 0.9366906474820144, 0.1072390079498291]
['CV', 167, 'UV', 6, 'uniq', 'sdiff', 'V3', 'V2', 0.9307589880159787, 0.12207150459289551]
['BV', 81, 'CV', 176, 'dot', 'unlink', 'V1', 'V0', 0.9899497487437185, 0.018708229064941406]
['BV', 40, 'CV', 328, 'lua', 'uname', 'V2', 'V1', 0.9964985994397759, 0.3497309684753418]
['CV', 345, 'UV', 29, 'rmdir', 'objcopy', 'V1', 'V3', 0.9848156182212582, 0.7859501838684082]
['CV', 266, 'UV', 78, 'mkdir', 'c++filt', 'V1', 'V0', 0.9757412398921833, 0.9111878871917725]
['BV', 70, 'CV', 194, 'ssh', 'tee', 'V0', 'V0', 0.9992121021115663, 1.5041086673736572]
['CV', 175, 'BV', 42, 'stat', 'libvlc.so', 'V0', 'V1', 0.9858078602620087, 0.3869314193725586]
['CV', 84, 'BV', 83, 'rmdir', 'git', 'V2', 'V2', 0.9944352664985654, 5.105257511138916]
['UV', 36, 'CV', 68, 'objdump', 'cat', 'V3', 'V2', 0.9962395917271017, 1.95536470413208]
['CV', 70, 'UV', 31, 'vdir', 'gprof', 'V2', 'V3', 0.9648473635522664, 2.8460850715637207]
['UV', 1, 'CV', 339, 'xargs', 'rm', 'V2', 'V1', 0.9357231149567367, 0.13332819938659668]
['BV', 36, 'CV', 74, 'libvlc.so', 'pathchk', 'V2', 'V2', 0.9931972789115646, 0.35354161262512207]
['CV', 120, 'UV', 15, 'sync', 'ld', 'V3', 'V2', 0.9820793628217892, 1.4776275157928467]
['CV', 327, 'UV', 28, 'link', 'strings', 'V1', 'V3', 0.9822064056939501, 0.632636308670044]
['BV', 27, 'CV', 79, 'libSDL2-2.0.so', 'fold', 'V1', 'V2', 0.9964068546158098, 1.2037951946258545]
['BV', 78, 'CV', 270, 'make', 'users', 'V2', 'V1', 0.9912493923189111, 0.30040812492370605]
['UV', 44, 'CV', 132, 'diff3', 'cp', 'V1', 'V3', 0.9201303993480032, 0.2802259922027588]
['UV', 57, 'CV', 150, 'strings', 'mv', 'V1', 'V3', 0.9860933211344922, 3.388547897338867]
['BV', 12, 'CV', 326, 'sort', 'env', 'V2', 'V1', 0.9768041237113402, 0.07453298568725586]
['CV', 237, 'BV', 78, 'mv', 'make', 'V0', 'V2', 0.9459459459459459, 0.8587801456451416]
['UV', 15, 'CV', 141, 'ld', 'false', 'V2', 'V3', 0.9974278365247213, 1.1932659149169922]
['BV', 62, 'UV', 38, 'diff', 'xargs', 'V0', 'V3', 0.9755351681957186, 0.2627091407775879]
['UV', 0, 'BV', 27, 'locate', 'libSDL2-2.0.so', 'V2', 'V1', 0.9751092281212763, 3.9307007789611816]
['CV', 305, 'UV', 4, 'true', 'cmp', 'V1', 'V2', 0.8722358722358723, 0.03874015808105469]
['CV', 337, 'UV', 19, 'comm', 'elfedit', 'V1', 'V2', 0.972027972027972, 0.06526541709899902]
['BV', 51, 'CV', 250, 'cp', 'comm', 'V0', 'V0', 0.9536423841059603, 0.06701827049255371]
['UV', 25, 'CV', 53, 'as', 'tty', 'V3', 'V2', 0.9972958355868037, 1.1091082096099854]
['UV', 58, 'CV', 319, 'objcopy', 'readlink', 'V1', 'V1', 0.9986839940779734, 0.8188755512237549]
['BV', 47, 'CV', 284, 'dot', 'wc', 'V3', 'V1', 0.9922779922779923, 0.03190946578979492]
['BV', 22, 'CV', 155, 'cmp', 'cat', 'V3', 'V3', 0.927536231884058, 0.07220745086669922]
['CV', 106, 'UV', 27, 'pr', 'c++filt', 'V3', 'V3', 0.9644648829431438, 1.7880702018737793]
['CV', 11, 'UV', 71, 'printenv', 'xargs', 'V2', 'V0', 0.8690176322418136, 0.042942047119140625]
['CV', 22, 'BV', 63, 'kill', 'ruby', 'V2', 'V0', 0.9932937604784993, 4.466957330703735]
['CV', 156, 'BV', 18, 'csplit', 'sort', 'V3', 'V3', 0.8867033831628639, 0.27000880241394043]
['UV', 8, 'CV', 334, 'strip', 'shred', 'V2', 'V1', 0.995174077904171, 1.4443917274475098]
['CV', 262, 'UV', 55, 'stat', 'ranlib', 'V1', 'V1', 0.9795632137848127, 0.9246096611022949]
['UV', 30, 'CV', 84, 'ld', 'rmdir', 'V3', 'V2', 0.997737236600198, 1.2704238891601562]
['CV', 188, 'BV', 36, 'dirname', 'libvlc.so', 'V0', 'V2', 0.9879578524836929, 0.3514435291290283]
['UV', 79, 'CV', 287, 'strings', 'date', 'V0', 'V1', 0.9968999114260407, 0.8893992900848389]
['BV', 11, 'CV', 64, 'bash', 'md5sum', 'V1', 'V2', 0.9971940427368875, 1.6859164237976074]
['CV', 46, 'UV', 54, 'cut', 'as', 'V2', 'V1', 0.979898150629858, 1.6554145812988281]
['CV', 224, 'UV', 7, 'cksum', 'nm', 'V0', 'V2', 0.9807815502882767, 0.6177496910095215]
['CV', 90, 'UV', 35, 'test', 'size', 'V3', 'V3', 0.9731400554252825, 1.1924710273742676]
['BV', 81, 'CV', 111, 'dot', 'factor', 'V1', 'V3', 0.9916839916839917, 0.044904232025146484]
['UV', 80, 'CV', 292, 'objcopy', 'sha1sum', 'V0', 'V1', 0.9982955513891256, 0.852656364440918]
['BV', 4, 'CV', 187, 'geany', 'join', 'V3', 'V0', 0.9994184355917418, 4.8981242179870605]
['UV', 50, 'CV', 75, 'find', 'tr', 'V1', 'V2', 0.9905882352941177, 0.3045186996459961]
['CV', 85, 'BV', 18, 'mknod', 'sort', 'V2', 'V3', 0.9252336448598131, 0.16001534461975098]
['UV', 82, 'CV', 276, 'gprof', 'uptime', 'V0', 'V1', 0.9975404796064767, 0.7290427684783936]
['CV', 221, 'UV', 7, 'od', 'nm', 'V0', 'V2', 0.974503657262278, 1.0171177387237549]
['BV', 55, 'CV', 341, 'codeblocks', 'uniq', 'V3', 'V1', 0.9992529880478087, 3.038205862045288]
['UV', 56, 'CV', 236, 'c++filt', 'unexpand', 'V1', 'V0', 0.9978322133102103, 0.5978765487670898]
['BV', 55, 'CV', 194, 'codeblocks', 'tee', 'V3', 'V0', 0.9992504684572142, 2.3308417797088623]
['CV', 51, 'UV', 57, 'printf', 'strings', 'V2', 'V1', 0.9787367104440275, 1.2823421955108643]
['UV', 2, 'CV', 340, 'find', 'fold', 'V2', 'V1', 0.9949077021005729, 0.17720437049865723]
['UV', 52, 'CV', 90, 'strip', 'test', 'V1', 'V3', 0.995493320457106, 1.5139310359954834]
['UV', 41, 'CV', 283, 'cmp', 'kill', 'V3', 'V1', 0.9507829977628636, 0.04398989677429199]
['CV', 145, 'UV', 36, 'readlink', 'objdump', 'V3', 'V3', 0.980857373955244, 2.024387836456299]
['BV', 65, 'CV', 216, 'ssh', 'dircolors', 'V1', 'V0', 0.9989315423948714, 1.7735276222229004]
['UV', 53, 'BV', 42, 'readelf', 'libvlc.so', 'V1', 'V1', 0.9679071355411403, 1.6403813362121582]
['CV', 271, 'BV', 45, 'ptx', 'svn', 'V1', 'V3', 0.973341796255157, 1.397996187210083]
['CV', 111, 'BV', 0, 'factor', 'bash', 'V3', 'V2', 0.9804887860806598, 3.070429801940918]
['BV', 53, 'CV', 6, 'ssh', 'fmt', 'V2', 'V2', 0.9989381067961165, 2.059565305709839]
['UV', 35, 'CV', 92, 'size', 'mkdir', 'V3', 'V3', 0.9936802190857383, 1.291764497756958]
['CV', 25, 'BV', 37, 'expand', 'geany', 'V2', 'V1', 0.9939070116235471, 5.577735185623169]
['BV', 10, 'CV', 249, 'gvmap', 'tr', 'V2', 'V0', 0.9886845827439887, 0.24349212646484375]
['BV', 79, 'CV', 11, 'bash', 'printenv', 'V3', 'V2', 0.9980196059015745, 1.408313274383545]
['BV', 75, 'CV', 123, 'cmp', 'chroot', 'V2', 'V3', 0.9151103565365025, 0.07929205894470215]
['CV', 220, 'BV', 48, 'cut', 'gvmap', 'V0', 'V3', 0.950937950937951, 0.22056841850280762]
['CV', 193, 'BV', 35, 'pr', 'libvlccore.so', 'V0', 'V2', 0.9897260273972602, 2.7993886470794678]
['CV', 75, 'BV', 83, 'tr', 'git', 'V2', 'V2', 0.9924469331944263, 5.354475259780884]
['BV', 53, 'CV', 191, 'ssh', 'mkfifo', 'V2', 'V0', 0.9992371071101618, 1.4045333862304688]
['CV', 126, 'BV', 13, 'whoami', 'cp', 'V3', 'V2', 0.8732240437158469, 0.1410083770751953]
['BV', 75, 'CV', 104, 'cmp', 'mkfifo', 'V2', 'V3', 0.9242424242424242, 0.06338834762573242]
['UV', 64, 'BV', 51, 'size', 'cp', 'V1', 'V0', 0.9939649969824985, 1.6373026371002197]
['BV', 70, 'CV', 67, 'ssh', 'uname', 'V0', 'V2', 0.9984277965568744, 1.706103801727295]
['CV', 240, 'BV', 34, 'link', 'svn', 'V0', 'V0', 0.9784836065573771, 0.31833696365356445]
['CV', 158, 'UV', 54, '[', 'as', 'V3', 'V1', 0.9776357827476039, 1.8320846557617188]
['CV', 156, 'BV', 8, 'csplit', 'cluster', 'V3', 'V2', 0.9462647444298821, 0.41492748260498047]
['CV', 119, 'BV', 48, 'paste', 'gvmap', 'V3', 'V3', 0.957679180887372, 0.30038952827453613]
['UV', 59, 'CV', 303, 'ld', 'dircolors', 'V1', 'V1', 0.9982761097543457, 1.0333762168884277]
['BV', 12, 'CV', 298, 'sort', 'seq', 'V2', 'V1', 0.9650872817955112, 0.08868885040283203]
['CV', 125, 'BV', 25, 'split', 'git', 'V3', 'V3', 0.9890522047643183, 10.238545417785645]
['CV', 118, 'UV', 16, 'sha1sum', 'gprof', 'V3', 'V2', 0.9673405909797823, 1.2318320274353027]
['BV', 65, 'CV', 115, 'ssh', 'chown', 'V1', 'V3', 0.9977653631284916, 4.578381061553955]
['CV', 110, 'UV', 57, 'wc', 'strings', 'V3', 'V1', 0.9706914344685242, 1.4013757705688477]
['BV', 58, 'CV', 339, 'ruby', 'rm', 'V3', 'V1', 0.9939393939393939, 0.017896413803100586]
['UV', 66, 'CV', 241, 'diff3', 'uname', 'V0', 'V0', 0.96875, 0.044547319412231445]
['CV', 226, 'BV', 4, 'logname', 'geany', 'V0', 'V3', 0.9959946595460614, 3.8097476959228516]
['UV', 65, 'CV', 87, 'objdump', 'touch', 'V1', 'V3', 0.9947976878612717, 2.3712871074676514]
['CV', 296, 'UV', 53, 'sum', 'readelf', 'V1', 'V1', 0.9727520435967303, 0.24857497215270996]
['UV', 50, 'BV', 6, 'find', 'libvlc.so', 'V1', 'V0', 0.9888462879051935, 1.9244801998138428]
['BV', 25, 'CV', 301, 'git', 'ls', 'V3', 'V1', 0.9983153638814016, 11.393690824508667]
['CV', 233, 'UV', 2, 'head', 'find', 'V0', 'V2', 0.9284833538840938, 0.24976158142089844]
['UV', 53, 'CV', 92, 'readelf', 'mkdir', 'V1', 'V3', 0.9865361077111383, 0.38524603843688965]
['BV', 64, 'CV', 130, 'openssl', 'chmod', 'V2', 'V3', 0.9962756052141527, 2.873871088027954]
['UV', 47, 'CV', 285, 'sdiff', 'factor', 'V1', 'V1', 0.9565217391304348, 0.057059526443481445]
['CV', 108, 'UV', 5, 'chgrp', 'diff', 'V3', 'V2', 0.8966259870782484, 0.34576964378356934]
['CV', 170, 'BV', 63, 'tac', 'ruby', 'V3', 'V0', 0.9917031158407359, 5.898303508758545]
['UV', 43, 'CV', 282, 'sdiff', 'chgrp', 'V3', 'V1', 0.9226361031518625, 0.10958695411682129]
['BV', 27, 'CV', 221, 'libSDL2-2.0.so', 'od', 'V1', 'V0', 0.9944964226747386, 1.4337356090545654]
['CV', 340, 'UV', 1, 'fold', 'xargs', 'V1', 'V2', 0.897125567322239, 0.07884716987609863]
['BV', 37, 'CV', 337, 'geany', 'comm', 'V1', 'V1', 0.9993429697766097, 3.3535048961639404]
['UV', 27, 'CV', 309, 'c++filt', 'df', 'V3', 'V1', 0.9939090711333478, 1.0213642120361328]
['UV', 53, 'CV', 198, 'readelf', 'factor', 'V1', 'V0', 0.9916608756080612, 0.18379449844360352]
['CV', 242, 'UV', 72, 'cat', 'find', 'V0', 'V0', 0.9110378912685337, 0.15585088729858398]
['BV', 32, 'CV', 88, 'perl', 'stat', 'V0', 'V3', 0.9965099191770757, 3.857219934463501]
['UV', 57, 'CV', 123, 'strings', 'chroot', 'V1', 'V3', 0.9966715206989807, 1.1649155616760254]
['UV', 85, 'CV', 164, 'elfedit', 'nl', 'V0', 'V3', 0.9666048237476809, 0.09285593032836914]
['CV', 263, 'BV', 10, 'unlink', 'gvmap', 'V1', 'V2', 0.9669917479369843, 0.17472314834594727]
['UV', 65, 'CV', 182, 'objdump', 'du', 'V1', 'V0', 0.9953447774221705, 2.2036354541778564]
['UV', 69, 'CV', 133, 'sdiff', 'cut', 'V0', 'V3', 0.9423631123919308, 0.10402131080627441]
['CV', 230, 'UV', 28, 'yes', 'strings', 'V0', 'V3', 0.9848518601024727, 0.6014704704284668]
['CV', 247, 'BV', 59, 'shred', 'make', 'V0', 'V1', 0.9698823529411764, 0.4705238342285156]
['BV', 73, 'CV', 256, 'geany', 'sort', 'V0', 'V0', 0.9993595901376882, 5.757036924362183]
['CV', 252, 'UV', 65, 'rm', 'objdump', 'V0', 'V1', 0.9816540908418405, 1.8381693363189697]
['BV', 0, 'UV', 87, 'bash', 'objdump', 'V2', 'V0', 0.9856880501551517, 43.60636019706726]
['CV', 113, 'UV', 1, 'date', 'xargs', 'V3', 'V2', 0.8945191313340227, 0.18145990371704102]
['CV', 241, 'BV', 73, 'uname', 'geany', 'V0', 'V0', 0.9941640549011131, 2.695730209350586]
['BV', 41, 'CV', 0, 'libvlccore.so', 'touch', 'V1', 'V2', 0.998978288633461, 1.788621425628662]
['CV', 300, 'BV', 10, 'whoami', 'gvmap', 'V1', 'V2', 0.9536275243081526, 0.1707763671875]
['CV', 26, 'BV', 56, 'date', 'ssh', 'V2', 'V3', 0.9752265861027191, 1.561577320098877]
['CV', 277, 'BV', 0, 'dd', 'bash', 'V1', 'V2', 0.9827235772357723, 2.3393194675445557]
['CV', 168, 'BV', 10, 'sleep', 'gvmap', 'V3', 'V2', 0.9388038942976356, 0.2785055637359619]
['BV', 41, 'UV', 82, 'libvlccore.so', 'gprof', 'V1', 'V0', 0.9817232375979112, 27.208873510360718]
['CV', 82, 'UV', 12, 'sort', 'c++filt', 'V2', 'V2', 0.9548872180451128, 2.375774621963501]
['UV', 4, 'CV', 337, 'cmp', 'comm', 'V2', 'V1', 0.9436008676789588, 0.047606468200683594]
['BV', 50, 'UV', 35, 'sort', 'size', 'V0', 'V3', 0.9739441059046018, 1.4581818580627441]
['BV', 44, 'CV', 337, 'make', 'comm', 'V0', 'V1', 0.9936305732484076, 0.27663588523864746]
['BV', 81, 'CV', 24, 'dot', 'factor', 'V1', 'V2', 0.9928825622775801, 0.02541947364807129]
['BV', 59, 'CV', 45, 'make', 'cp', 'V1', 'V2', 0.9725705329153606, 1.0706737041473389]
['BV', 11, 'CV', 223, 'bash', 'tsort', 'V1', 'V0', 0.9980439034992393, 1.2252261638641357]
['CV', 84, 'UV', 77, 'rmdir', 'ranlib', 'V2', 'V0', 0.9862871389985456, 1.0366120338439941]
['CV', 287, 'UV', 67, 'date', 'cmp', 'V1', 'V0', 0.8745247148288974, 0.06694197654724121]
['BV', 18, 'CV', 146, 'sort', 'head', 'V3', 'V3', 0.9663582842724979, 0.21731138229370117]
['CV', 85, 'BV', 68, 'mknod', 'dot', 'V2', 'V0', 1.0, 0.025618314743041992]
['UV', 77, 'CV', 206, 'ranlib', 'paste', 'V0', 'V0', 0.9978835978835979, 0.569429874420166]
['UV', 80, 'CV', 70, 'objcopy', 'vdir', 'V0', 'V2', 0.9930423782416192, 2.893649101257324]
['CV', 163, 'UV', 33, 'comm', 'ar', 'V3', 'V3', 0.9706473663047849, 1.2799866199493408]
['BV', 12, 'CV', 271, 'sort', 'ptx', 'V2', 'V1', 0.9441151566469094, 0.27110743522644043]
['UV', 28, 'CV', 205, 'strings', 'sha1sum', 'V3', 'V0', 0.996921046844073, 0.7373929023742676]
['CV', 24, 'UV', 39, 'factor', 'find', 'V2', 'V3', 0.9686379928315412, 0.4235403537750244]
['CV', 287, 'UV', 27, 'date', 'c++filt', 'V1', 'V3', 0.976774758983348, 1.0830512046813965]
['BV', 38, 'CV', 6, 'ruby', 'fmt', 'V2', 'V2', 0.9917695473251029, 0.012937545776367188]
['UV', 0, 'BV', 65, 'locate', 'ssh', 'V2', 'V1', 0.9773960889285449, 5.0371387004852295]
['UV', 55, 'BV', 4, 'ranlib', 'geany', 'V1', 'V3', 0.977308430790714, 102.89697575569153]
['CV', 289, 'UV', 26, 'chown', 'ranlib', 'V1', 'V3', 0.9707590626877629, 1.4090089797973633]
['CV', 209, 'BV', 74, 'sum', 'git', 'V0', 'V1', 0.9940902021772939, 2.599379301071167]
['UV', 67, 'CV', 182, 'cmp', 'du', 'V0', 'V0', 0.8731988472622478, 0.10836482048034668]
['CV', 107, 'BV', 11, 'tee', 'bash', 'V3', 'V1', 0.9798693650283756, 2.3267459869384766]
['CV', 222, 'UV', 10, 'df', 'as', 'V0', 'V2', 0.9791972262968396, 1.7578957080841064]
['UV', 13, 'CV', 73, 'strings', 'shred', 'V2', 'V2', 0.9941690962099126, 1.36909818649292]
['BV', 67, 'CV', 260, 'cluster', 'ln', 'V0', 'V0', 0.9701986754966887, 0.21959924697875977]
['CV', 123, 'UV', 14, 'chroot', 'objcopy', 'V3', 'V2', 0.975150992234685, 1.5142693519592285]
['UV', 67, 'BV', 48, 'cmp', 'gvmap', 'V0', 'V3', 0.9570469798657718, 0.3359644412994385]
['CV', 175, 'UV', 2, 'stat', 'find', 'V0', 'V2', 0.9439601494396015, 0.25397682189941406]
['UV', 56, 'CV', 289, 'c++filt', 'chown', 'V1', 'V1', 0.9958167747333194, 1.1510112285614014]
['CV', 192, 'BV', 83, 'pwd', 'git', 'V0', 'V2', 0.9923264736658528, 3.2204525470733643]
['CV', 175, 'BV', 14, 'stat', 'openssl', 'V0', 'V3', 0.9953640578129261, 1.9891679286956787]
['UV', 66, 'BV', 38, 'diff3', 'ruby', 'V0', 'V2', 1.0, 0.017567157745361328]
['UV', 85, 'BV', 72, 'elfedit', 'perl', 'V0', 'V1', 0.9838945827232797, 2.257727861404419]
['CV', 121, 'BV', 5, 'echo', 'libvlccore.so', 'V3', 'V0', 0.9915500396091893, 1.6060831546783447]
['UV', 54, 'CV', 145, 'as', 'readlink', 'V1', 'V3', 0.9957395819464785, 1.7933287620544434]
['CV', 181, 'UV', 7, 'dir', 'nm', 'V0', 'V2', 0.9659675504550851, 2.044327735900879]
['BV', 59, 'UV', 61, 'make', 'addr2line', 'V1', 'V1', 0.952686824377252, 6.25430154800415]
['CV', 228, 'UV', 27, 'false', 'c++filt', 'V0', 'V3', 0.9842342342342343, 0.5452277660369873]
['CV', 39, 'UV', 68, 'whoami', 'diff', 'V2', 'V0', 0.8900414937759336, 0.1267845630645752]
['CV', 121, 'UV', 35, 'echo', 'size', 'V3', 'V3', 0.9792072774528915, 0.9462757110595703]
['CV', 199, 'UV', 40, 'expand', 'diff3', 'V0', 'V3', 0.8896797153024911, 0.062270402908325195]
['BV', 12, 'CV', 143, 'sort', 'yes', 'V2', 'V3', 0.97709049255441, 0.11998462677001953]
['CV', 11, 'BV', 39, 'printenv', 'svn', 'V2', 'V1', 0.9849340866290018, 0.4220085144042969]
['UV', 74, 'CV', 77, 'strip', 'nl', 'V0', 'V2', 0.9939034172950425, 2.250033140182495]
['BV', 4, 'CV', 1, 'geany', 'stat', 'V3', 'V2', 0.999501454092231, 4.756032466888428]
['BV', 37, 'CV', 281, 'geany', 'tee', 'V1', 'V1', 0.9994364345089936, 3.1125874519348145]
['BV', 52, 'CV', 97, 'libSDL2-2.0.so', 'ptx', 'V2', 'V3', 0.9947394789579158, 2.736598491668701]
['UV', 51, 'CV', 212, 'nm', 'split', 'V1', 'V0', 0.996244523263092, 0.7875642776489258]
['CV', 256, 'BV', 25, 'sort', 'git', 'V0', 'V3', 0.9921403889152381, 8.480922937393188]
['BV', 15, 'CV', 226, 'libvlccore.so', 'logname', 'V3', 'V0', 0.9990723562152134, 1.0980043411254883]
['CV', 324, 'UV', 85, 'mv', 'elfedit', 'V1', 'V0', 0.9737876802096985, 0.1499779224395752]
['CV', 274, 'UV', 19, 'join', 'elfedit', 'V1', 'V2', 0.9595141700404858, 0.07239007949829102]
['BV', 83, 'CV', 263, 'git', 'unlink', 'V2', 'V1', 0.9994760282944721, 2.264523983001709]
['CV', 43, 'UV', 75, 'chmod', 'readelf', 'V2', 'V0', 0.9557242251739405, 0.3886246681213379]
['UV', 78, 'CV', 150, 'c++filt', 'mv', 'V0', 'V3', 0.9880700404079277, 3.0997636318206787]
['CV', 332, 'UV', 80, '[', 'objcopy', 'V1', 'V0', 0.982987410683906, 0.9859485626220703]
['BV', 83, 'CV', 264, 'git', 'test', 'V2', 'V1', 0.9993898186889819, 2.9421191215515137]
['CV', 191, 'UV', 85, 'mkfifo', 'elfedit', 'V0', 'V0', 0.9545454545454546, 0.04982900619506836]
['BV', 25, 'CV', 53, 'git', 'tty', 'V3', 'V2', 0.9991819762091414, 3.955054759979248]
['BV', 34, 'CV', 287, 'svn', 'date', 'V0', 'V1', 0.991270611057226, 0.5043582916259766]
['BV', 43, 'CV', 339, 'lua', 'rm', 'V0', 'V1', 0.9833017077798861, 0.6463203430175781]
['CV', 181, 'BV', 76, 'dir', 'diff', 'V0', 'V2', 0.9236749116607774, 0.37394142150878906]
['UV', 47, 'BV', 81, 'sdiff', 'dot', 'V1', 'V1', 1.0, 0.04417753219604492]
['CV', 248, 'BV', 23, 'pathchk', 'diff', 'V0', 'V3', 0.9060150375939849, 0.1200716495513916]
['CV', 82, 'BV', 80, 'sort', 'cluster', 'V2', 'V1', 0.9502262443438914, 0.6499087810516357]
['CV', 2, 'BV', 22, 'unlink', 'cmp', 'V2', 'V3', 0.9017094017094017, 0.053086042404174805]
['CV', 150, 'UV', 0, 'mv', 'locate', 'V3', 'V2', 0.9608372721134368, 0.4055609703063965]
['UV', 75, 'CV', 248, 'readelf', 'pathchk', 'V0', 'V0', 0.9911439114391144, 0.16426777839660645]
['CV', 64, 'UV', 16, 'md5sum', 'gprof', 'V2', 'V2', 0.9739901477832512, 1.0106868743896484]
['CV', 156, 'UV', 68, 'csplit', 'diff', 'V3', 'V0', 0.9103214890016921, 0.25463318824768066]
['CV', 328, 'UV', 19, 'uname', 'elfedit', 'V1', 'V2', 0.9690721649484536, 0.04923748970031738]
['CV', 124, 'UV', 87, 'seq', 'objdump', 'V3', 'V0', 0.9774149244620784, 1.6617658138275146]
['UV', 44, 'CV', 202, 'diff3', 'chown', 'V1', 'V0', 0.9245283018867925, 0.10530400276184082]
['CV', 150, 'UV', 54, 'mv', 'as', 'V3', 'V1', 0.9654327040941407, 5.395899534225464]
['BV', 48, 'CV', 213, 'gvmap', 'whoami', 'V3', 'V0', 0.9895052473763118, 0.16519832611083984]
['UV', 21, 'CV', 346, 'objdump', 'mknod', 'V2', 'V1', 0.9987464744594171, 0.8646836280822754]
['UV', 7, 'CV', 185, 'nm', 'printenv', 'V2', 'V0', 0.9970021413276231, 0.5127696990966797]
['BV', 74, 'CV', 128, 'git', 'nice', 'V1', 'V3', 0.9990695270095632, 3.309832811355591]
['UV', 35, 'CV', 155, 'size', 'cat', 'V3', 'V3', 0.9961414790996784, 1.004185438156128]
['UV', 32, 'CV', 127, 'addr2line', 'ls', 'V3', 'V3', 0.9874117871447644, 3.0859434604644775]
['BV', 56, 'CV', 261, 'ssh', 'touch', 'V3', 'V1', 0.9972594397076736, 1.2865831851959229]
['UV', 45, 'CV', 292, 'cmp', 'sha1sum', 'V1', 'V1', 0.9568034557235421, 0.04968833923339844]
['CV', 319, 'BV', 57, 'readlink', 'svn', 'V1', 'V2', 0.9772834831992427, 0.4121978282928467]
['UV', 14, 'CV', 141, 'objcopy', 'false', 'V2', 'V3', 0.9964936886395512, 0.9842350482940674]
['BV', 78, 'CV', 147, 'make', 'hostid', 'V2', 'V3', 0.9877010406811731, 0.3714025020599365]
['CV', 67, 'BV', 0, 'uname', 'bash', 'V2', 'V2', 0.9851806112997838, 1.428215503692627]
['BV', 77, 'CV', 339, 'perl', 'rm', 'V2', 'V1', 0.9982919365169739, 3.0779225826263428]
['UV', 49, 'CV', 184, 'xargs', 'ptx', 'V1', 'V0', 0.8953626634958383, 0.13793468475341797]
['UV', 61, 'BV', 11, 'addr2line', 'bash', 'V1', 'V1', 0.9653545628777827, 30.134946823120117]
['UV', 59, 'CV', 114, 'ld', 'expr', 'V1', 'V3', 0.9957900645523435, 1.7801117897033691]
['BV', 11, 'CV', 177, 'bash', 'test', 'V1', 'V0', 0.9982631350412505, 1.2828357219696045]
['CV', 239, 'BV', 20, 'env', 'sort', 'V0', 'V1', 0.8787878787878788, 0.06096172332763672]
['BV', 30, 'CV', 15, 'bash', 'uptime', 'V0', 'V2', 0.9972646455436517, 1.7579903602600098]
['UV', 38, 'CV', 330, 'xargs', 'csplit', 'V3', 'V1', 0.9721964782205746, 0.285109281539917]
['UV', 80, 'CV', 341, 'objcopy', 'uniq', 'V0', 'V1', 0.9969481180061037, 0.9763047695159912]
['BV', 23, 'CV', 343, 'diff', 'sort', 'V3', 'V1', 0.9631811487481591, 0.3230564594268799]
['UV', 34, 'CV', 141, 'elfedit', 'false', 'V3', 'V3', 0.975659229208925, 0.07282590866088867]
['CV', 114, 'UV', 4, 'expr', 'cmp', 'V3', 'V2', 0.9212598425196851, 0.09175896644592285]
['UV', 5, 'CV', 314, 'diff', 'tty', 'V2', 'V1', 0.9903753609239654, 0.09916973114013672]
['UV', 83, 'CV', 42, 'addr2line', 'dircolors', 'V0', 'V2', 0.996005326231691, 0.7530043125152588]
['CV', 318, 'UV', 50, 'who', 'find', 'V1', 'V1', 0.9246658566221142, 0.2796151638031006]
['BV', 79, 'CV', 182, 'bash', 'du', 'V3', 'V0', 0.9955495356037152, 3.163205862045288]
['UV', 33, 'CV', 153, 'ar', 'link', 'V3', 'V3', 0.9963310232368529, 0.8664290904998779]
['BV', 72, 'CV', 304, 'perl', 'chmod', 'V1', 'V1', 0.9981064744009904, 3.1646728515625]
['UV', 25, 'CV', 248, 'as', 'pathchk', 'V3', 'V0', 0.99836867862969, 0.8711118698120117]
['CV', 193, 'BV', 77, 'pr', 'perl', 'V0', 'V2', 0.9874724179656915, 3.3207647800445557]
['CV', 124, 'BV', 40, 'seq', 'lua', 'V3', 'V2', 0.9675496688741722, 0.7012434005737305]
['CV', 261, 'UV', 0, 'touch', 'locate', 'V1', 'V2', 0.9175531914893618, 0.11588168144226074]
['UV', 20, 'CV', 96, 'size', 'users', 'V2', 'V3', 0.9945159249103565, 0.9960052967071533]
